run,strategy,generation,index,algorithm,fitness
exp_mo_4plus16_run3,(4+16)-ES,5,80,MOBORFRandomizedPBI_CD,0.486079
exp_mo_4plus16_run3,(4+16)-ES,5,81,MOBORandomForestLCBPBI_CD,0.493482
exp_mo_4plus16_run3,(4+16)-ES,5,82,MOBORandomForestPBICD,0.449123
exp_mo_4plus16_run3,(4+16)-ES,5,83,MOBORandomForestHybridPBI,0.481563
exp_mo_4plus16_run3,(4+16)-ES,5,84,MOBORandomForestLCBPBI_CD,0.449839
exp_mo_4plus16_run3,(4+16)-ES,6,85,MOBORandomForestLCBPBI_CD,0.468644
exp_mo_4plus16_run3,(4+16)-ES,6,86,MOBORandomForestLCBPBI_BatchCD,0.469817
exp_mo_4plus16_run3,(4+16)-ES,6,87,MOBORandomForestLCBPBI_CD,0.447554
exp_mo_4plus16_run3,(4+16)-ES,6,88,MOBORandomForestPBI_CD,0.428727
exp_mo_4plus16_run3,(4+16)-ES,6,89,MOBORFLCB_PBI_CD,0.449061
exp_mo_4plus16_run3,(4+16)-ES,6,90,MOBORandomForestLCBPBI_CD,0.440543
exp_mo_4plus16_run3,(4+16)-ES,6,91,MOBORandomForestPBI_CD_Refined,0.485354
exp_mo_4plus16_run3,(4+16)-ES,6,92,MOBORandomForestLCBPBI_CD,0.427252
exp_mo_4plus16_run3,(4+16)-ES,6,93,MOBORandomForestLCBPBI_CD,0.495936
exp_mo_4plus16_run3,(4+16)-ES,6,94,MOBORandomForestLCBPBI_CD,0.510961
exp_mo_4plus16_run3,(4+16)-ES,6,95,MOBORandomForestLCBPBI_CD,0.447023
exp_mo_4plus16_run3,(4+16)-ES,6,96,MOBORandomForestLCBPBI_CD,0.464177
exp_mo_4plus16_run3,(4+16)-ES,6,97,MOBORandomForestPBI_CD_Optimized,0.434123
exp_mo_4plus16_run3,(4+16)-ES,6,98,MOBORandomForestLCBPBI_CD,0.493215
exp_mo_4plus16_run3,(4+16)-ES,6,99,MOBORandomForestPBI_CD,0.451158
exp_mo_4plus16_run3,(4+16)-ES,6,100,MOBORandomForestLCBPBI_CD,0.473933
exp_mo_8comma16_run1,"(8,16)-ES",0,1,MOBOESurrogate,
exp_mo_8comma16_run1,"(8,16)-ES",0,2,MOBOATLCB,0.347015
exp_mo_8comma16_run1,"(8,16)-ES",0,3,MOBOWEI,0.468920
exp_mo_8comma16_run1,"(8,16)-ES",0,4,MOBORFWSC,0.306492
exp_mo_8comma16_run1,"(8,16)-ES",0,5,MOBONPoI,0.383845
exp_mo_8comma16_run1,"(8,16)-ES",0,6,MOBOEGBEI,0.348378
exp_mo_8comma16_run1,"(8,16)-ES",0,7,MOBOETWSMEI,0.476630
exp_mo_8comma16_run1,"(8,16)-ES",0,8,MOBOKNNWDA,0.334717
exp_mo_8comma16_run1,"(8,16)-ES",1,9,MOBOTchebyGP,0.469298
exp_mo_8comma16_run1,"(8,16)-ES",1,10,MOBOHybridAcq,0.472210
exp_mo_8comma16_run1,"(8,16)-ES",1,11,MOBOTCHEI,
exp_mo_8comma16_run1,"(8,16)-ES",1,12,MOBOESurrogate,0.423757
exp_mo_8comma16_run1,"(8,16)-ES",1,13,MOBORFWSC,0.307904
exp_mo_8comma16_run1,"(8,16)-ES",1,14,MOBOKNNWDA,0.425469
exp_mo_8comma16_run1,"(8,16)-ES",1,15,MOBOATLCB,0.425519
exp_mo_8comma16_run1,"(8,16)-ES",1,16,MOBOEGBEI,0.353123
exp_mo_8comma16_run1,"(8,16)-ES",1,17,MOBOATLCB,0.347015
exp_mo_8comma16_run1,"(8,16)-ES",1,18,MOBOFASTGPAT,0.343065
exp_mo_8comma16_run1,"(8,16)-ES",1,19,MOBOATWDA,0.338745
exp_mo_8comma16_run1,"(8,16)-ES",1,20,MOBOEGBWEICPF,0.359515
exp_mo_8comma16_run1,"(8,16)-ES",1,21,MOBONPoI_Refined,0.301545
exp_mo_8comma16_run1,"(8,16)-ES",1,22,MOBOWEIOK,0.354049
exp_mo_8comma16_run1,"(8,16)-ES",1,23,MOBOEGBWEICPF,0.347308
exp_mo_8comma16_run1,"(8,16)-ES",1,24,MOBORFEID,0.463581
exp_mo_8comma16_run1,"(8,16)-ES",2,25,MOBOEGBWEIOpt,0.351373
exp_mo_8comma16_run1,"(8,16)-ES",2,26,MOBOScaledLCB,0.340378
exp_mo_8comma16_run1,"(8,16)-ES",2,27,MOBOImprovedGP,0.446616
exp_mo_8comma16_run1,"(8,16)-ES",2,28,MOBOGPWDA,0.325914
exp_mo_8comma16_run1,"(8,16)-ES",2,29,MOBOWEIOKPlus,0.478125
exp_mo_8comma16_run1,"(8,16)-ES",2,30,MOBOEGBWEICPF,0.351828
exp_mo_8comma16_run1,"(8,16)-ES",2,31,MOBOEGBWDA,0.316464
exp_mo_8comma16_run1,"(8,16)-ES",2,32,MOBOGPTS,0.375364
exp_mo_8comma16_run1,"(8,16)-ES",2,33,MOBOGPRefinedACQ,0.352933
exp_mo_8comma16_run1,"(8,16)-ES",2,34,MOBOATLCBGP,0.443636
exp_mo_8comma16_run1,"(8,16)-ES",2,35,MOBOAugmentedGP,0.346994
exp_mo_8comma16_run1,"(8,16)-ES",2,36,MOBOATLCB_V,0.466650
exp_mo_8comma16_run1,"(8,16)-ES",2,37,MOBOTchebyLCBGP,0.448702
exp_mo_8comma16_run1,"(8,16)-ES",2,38,MOBORFEIDD,0.351986
exp_mo_8comma16_run1,"(8,16)-ES",2,39,MOBODiversityRF,0.336650
exp_mo_8comma16_run1,"(8,16)-ES",2,40,MOBORFEIDiv,
exp_mo_8comma16_run1,"(8,16)-ES",3,41,MOBOGPHybridACQ,0.350486
exp_mo_8comma16_run1,"(8,16)-ES",3,42,MOBOParEGO_RFR,
exp_mo_8comma16_run1,"(8,16)-ES",3,43,MOBORFEIDD_Fast,0.352172
exp_mo_8comma16_run1,"(8,16)-ES",3,44,MOBORefinedATLCB,0.447332
exp_mo_8comma16_run1,"(8,16)-ES",3,45,MOBOWEIDDGP,0.354016
exp_mo_8comma16_run1,"(8,16)-ES",3,46,MOBOATLCBGPv2,0.374182
exp_mo_8comma16_run1,"(8,16)-ES",3,47,MOBOAugmentedTchebycheffGP,0.473850
exp_mo_8comma16_run1,"(8,16)-ES",3,48,MOBOGPRefinedACQ,0.350450
exp_mo_8comma16_run1,"(8,16)-ES",3,49,MOBOGPTS,0.468026
exp_mo_8comma16_run1,"(8,16)-ES",3,50,MOBOGPAdaptiveLCB,0.445908
exp_mo_8comma16_run1,"(8,16)-ES",3,51,MOBOImprovedATLCBGP,0.453172
exp_mo_8comma16_run1,"(8,16)-ES",3,52,MOBOEfficientGP,0.432468
exp_mo_8comma16_run1,"(8,16)-ES",3,53,MOBOScalableTchebyGP,0.430906
exp_mo_8comma16_run1,"(8,16)-ES",3,54,MOBOImprovedGPLCB,0.432764
exp_mo_8comma16_run1,"(8,16)-ES",3,55,MOBOAugmentedGP,0.336700
exp_mo_8comma16_run1,"(8,16)-ES",3,56,MOBOTchebyLCBGP,0.454067
exp_mo_8comma16_run1,"(8,16)-ES",4,57,MOBORefinedEfficientGP,0.452841
exp_mo_8comma16_run1,"(8,16)-ES",4,58,MOBOGlobalNormGPLCB,0.449851
exp_mo_8comma16_run1,"(8,16)-ES",4,59,MOBOHybridGPLCB,0.343583
exp_mo_8comma16_run1,"(8,16)-ES",4,60,MOBOGPStableLCB,0.429496
exp_mo_8comma16_run1,"(8,16)-ES",4,61,MOBORefinedATLCB,0.470722
exp_mo_8comma16_run1,"(8,16)-ES",4,62,MOBOGPRefinedLCB,0.436597
exp_mo_8comma16_run1,"(8,16)-ES",4,63,MOBOVectorizedATLCBGP,0.468307
exp_mo_8comma16_run1,"(8,16)-ES",4,64,MOBORefinedTchebyLCBGP,0.481079
exp_mo_8comma16_run1,"(8,16)-ES",4,65,MOBORobustGPLCB,0.371709
exp_mo_8comma16_run1,"(8,16)-ES",4,66,MOBOAugmentedTchebyLCBGP,0.369999
exp_mo_8comma16_run1,"(8,16)-ES",4,67,MOBOAugmentedTchebycheffGP,0.347206
exp_mo_8comma16_run1,"(8,16)-ES",4,68,MOBOVectorizedATLCB,0.388336
exp_mo_8comma16_run1,"(8,16)-ES",4,69,MOBOEfficientGPRobust,0.453890
exp_mo_8comma16_run1,"(8,16)-ES",4,70,MOBOFixedKernelGPLCB,0.349006
exp_mo_8comma16_run1,"(8,16)-ES",4,71,MOBOGPAdaptiveLCB,0.449768
exp_mo_8comma16_run1,"(8,16)-ES",4,72,MOBORefinedATLCB,0.452049
exp_mo_8comma16_run1,"(8,16)-ES",5,73,MOBOGlobalNormFastGP,0.444206
exp_mo_8comma16_run1,"(8,16)-ES",5,74,MOBOAugmentedTchebyGP,0.439293
exp_mo_8comma16_run1,"(8,16)-ES",5,75,MOBOGPAdaptiveLCBScaledNoise,0.442682
exp_mo_8comma16_run1,"(8,16)-ES",5,76,MOBOGlobalNormATLCB,0.379328
exp_mo_8comma16_run1,"(8,16)-ES",5,77,MOBOEfficientVecGPLCB,0.450349
exp_mo_8comma16_run1,"(8,16)-ES",5,78,MOBOGlobalNormVecGPLCB,0.442144
exp_mo_8comma16_run1,"(8,16)-ES",5,79,MOBOAugmentedTchebyGP,0.379767
exp_mo_8comma16_run1,"(8,16)-ES",5,80,MOBOGPUnifiedLCB,0.476004
exp_mo_8comma16_run1,"(8,16)-ES",5,81,MOBORobustGPLCB,0.344481
exp_mo_8comma16_run1,"(8,16)-ES",5,82,MOBOAugmentedRobustGP,0.454348
exp_mo_8comma16_run1,"(8,16)-ES",5,83,MOBORobustUnifiedGP,0.439568
exp_mo_8comma16_run1,"(8,16)-ES",5,84,MOBOGlobalNormGPEfficient,0.343372
exp_mo_8comma16_run1,"(8,16)-ES",5,85,MOBOEfficientATLCB,0.424985
exp_mo_8comma16_run1,"(8,16)-ES",5,86,MOBOVectorizedTchebyLCBGP,0.438694
exp_mo_8comma16_run1,"(8,16)-ES",5,87,MOBORobustATLCBGP,0.376466
exp_mo_8comma16_run1,"(8,16)-ES",5,88,MOBOHybridATLCBGP,0.332750
exp_mo_8comma16_run1,"(8,16)-ES",6,89,MOBOAugmentedTchebyGPRefined,0.434433
exp_mo_8comma16_run1,"(8,16)-ES",6,90,MOBOEnhancedRobustGP,0.411652
exp_mo_8comma16_run1,"(8,16)-ES",6,91,MOBOAugmentedGlobalNormGP,0.396138
exp_mo_8comma16_run1,"(8,16)-ES",6,92,MOBOVecGPRobustNorm,0.436820
exp_mo_8comma16_run1,"(8,16)-ES",6,93,MOBOAdaptiveAugmentedTchebyGP,0.440460
exp_mo_8comma16_run1,"(8,16)-ES",6,94,MOBORobustIsotropicGP,0.448328
exp_mo_8comma16_run1,"(8,16)-ES",6,95,MOBOGPUnifiedRobust,0.452435
exp_mo_8comma16_run1,"(8,16)-ES",6,96,MOBOGlobalNormFastVecGPLCB,0.476400
exp_mo_8comma16_run1,"(8,16)-ES",6,97,MOBORefinedVecGPLCB,0.350411
exp_mo_8comma16_run1,"(8,16)-ES",6,98,MOBOGPFlexNoiseOptLCB,0.473824
exp_mo_8comma16_run1,"(8,16)-ES",6,99,MOBOGlobalNormTchebyGP,0.445814
exp_mo_8comma16_run1,"(8,16)-ES",6,100,MOBOStableTchebyGP,0.449307
exp_mo_8comma16_run1,"(8,16)-ES",6,101,MOBOEnhancedVecGPLCB,0.371984
exp_mo_8comma16_run1,"(8,16)-ES",6,102,MOBOGlobalVectGP,0.465370
exp_mo_8comma16_run1,"(8,16)-ES",6,103,MOBOAugmentedRobustGP,0.436178
exp_mo_8comma16_run1,"(8,16)-ES",6,104,MOBOScalableGPLCB,0.405391
exp_mo_8comma16_run2,"(8,16)-ES",0,1,MOBOGP_Tcheby,0.504149
exp_mo_8comma16_run2,"(8,16)-ES",0,2,MOBORF_WSLCB,0.440141
exp_mo_8comma16_run2,"(8,16)-ES",0,3,MOBOKNN_ParEGO_EI,0.452695
exp_mo_8comma16_run2,"(8,16)-ES",0,4,MOBOBaggingTchebyLCB,0.475019
exp_mo_8comma16_run2,"(8,16)-ES",0,5,MOBOKRR_ASF_EI,0.464749
exp_mo_8comma16_run2,"(8,16)-ES",0,6,MOBOEnsembleRidge_MPFDU,0.479750
exp_mo_8comma16_run2,"(8,16)-ES",0,7,MOBOExtraTrees_CrowdingLCB,0.462123
exp_mo_8comma16_run2,"(8,16)-ES",0,8,MOBOPolyLR_NadirChebyEI,0.477509
exp_mo_8comma16_run2,"(8,16)-ES",1,9,MOBORF_ParEGO_EI,0.468224
exp_mo_8comma16_run2,"(8,16)-ES",1,10,MOBORF_WSLCB,0.413984
exp_mo_8comma16_run2,"(8,16)-ES",1,11,MOBOKNN_ParEGO_EI_Optimized,0.470243
exp_mo_8comma16_run2,"(8,16)-ES",1,12,MOBOExtraTrees_CrowdingLCB,0.471319
exp_mo_8comma16_run2,"(8,16)-ES",1,13,MOBOExtraTrees_ASF_EI,0.465024
exp_mo_8comma16_run2,"(8,16)-ES",1,14,MOBOTrees_TchebyLCB,0.401930
exp_mo_8comma16_run2,"(8,16)-ES",1,15,MOBOExtraTrees_ParEGO_EI,0.471872
exp_mo_8comma16_run2,"(8,16)-ES",1,16,MOBOBaggingTchebyLCB,0.491556
exp_mo_8comma16_run2,"(8,16)-ES",1,17,MOBORF_ASFEI,0.437356
exp_mo_8comma16_run2,"(8,16)-ES",1,18,MOBOPolyLR_NadirChebyEI,0.409149
exp_mo_8comma16_run2,"(8,16)-ES",1,19,MOBOExtraTrees_ASF_EI,0.474077
exp_mo_8comma16_run2,"(8,16)-ES",1,20,MOBOExtraTrees_ASF_EI,0.452552
exp_mo_8comma16_run2,"(8,16)-ES",1,21,MOBORF_TchebyLCB,0.463036
exp_mo_8comma16_run2,"(8,16)-ES",1,22,MOBOEnsembleRidge_MPFDUWS,0.533440
exp_mo_8comma16_run2,"(8,16)-ES",1,23,MOBOGP_Tcheby,0.472122
exp_mo_8comma16_run2,"(8,16)-ES",1,24,MOBORidgeTchebyLCB,0.502020
exp_mo_8comma16_run2,"(8,16)-ES",2,25,MOBOExtraTrees_CDLCB,0.463851
exp_mo_8comma16_run2,"(8,16)-ES",2,26,MOBOExtraTrees_ParEGO_EI_Opt,0.480097
exp_mo_8comma16_run2,"(8,16)-ES",2,27,MOBOExtraTrees_ParEGO_CrowdingHybrid,0.434338
exp_mo_8comma16_run2,"(8,16)-ES",2,28,MOBORidgeEI_Optimized,0.532226
exp_mo_8comma16_run2,"(8,16)-ES",2,29,MOBOGP_ParEGO_Optimized,0.451461
exp_mo_8comma16_run2,"(8,16)-ES",2,30,MOBOExtraTrees_TchebyLCB,0.463792
exp_mo_8comma16_run2,"(8,16)-ES",2,31,MOBOExtraTrees_CrowdingLCB,0.430700
exp_mo_8comma16_run2,"(8,16)-ES",2,32,MOBOExtraTrees_ParEGO_EI_Fast,0.404456
exp_mo_8comma16_run2,"(8,16)-ES",2,33,MOBOExtraTrees_ParEGO_Optimized,0.495688
exp_mo_8comma16_run2,"(8,16)-ES",2,34,MOBOExtraTrees_CDLCB_V2,0.448119
exp_mo_8comma16_run2,"(8,16)-ES",2,35,MOBOExtraTrees_ParEGO_EI,0.400339
exp_mo_8comma16_run2,"(8,16)-ES",2,36,MOBOGP_Tcheby_Refined,0.409777
exp_mo_8comma16_run2,"(8,16)-ES",2,37,MOBOExtraTrees_ASF_EI,0.449916
exp_mo_8comma16_run2,"(8,16)-ES",2,38,MOBOBaggingTchebyLCB,0.396585
exp_mo_8comma16_run2,"(8,16)-ES",2,39,MOBOExtraTrees_RobustASF_EI,0.480374
exp_mo_8comma16_run2,"(8,16)-ES",2,40,MOBORidgeTchebyLCB,0.442912
exp_mo_8comma16_run2,"(8,16)-ES",3,41,MOBOGP_ParEGO_Refined,0.457767
exp_mo_8comma16_run2,"(8,16)-ES",3,42,MOBOExtraTrees_ASF_EI_MultiOutput,0.439129
exp_mo_8comma16_run2,"(8,16)-ES",3,43,MOBOGP_ParEGO_Refined,0.424205
exp_mo_8comma16_run2,"(8,16)-ES",3,44,MOBOExtraTrees_ParEGO_EI,0.432401
exp_mo_8comma16_run2,"(8,16)-ES",3,45,MOBOExtraTrees_AugmentedTchebyLCB,0.443787
exp_mo_8comma16_run2,"(8,16)-ES",3,46,MOBOExtraTrees_ParEGO_EI,0.429763
exp_mo_8comma16_run2,"(8,16)-ES",3,47,MOBOExtraTrees_ParEGO_EI,0.443398
exp_mo_8comma16_run2,"(8,16)-ES",3,48,MOBOExtraTrees_HypervolumeLCB,0.458196
exp_mo_8comma16_run2,"(8,16)-ES",3,49,MOBOExtraTrees_ParEGO_EI_Vectorized,0.483996
exp_mo_8comma16_run2,"(8,16)-ES",3,50,MOBOExtraTrees_ParEGO_Robust,0.421188
exp_mo_8comma16_run2,"(8,16)-ES",3,51,MOBOExtraTrees_ParEGO_EI_Robust,0.431753
exp_mo_8comma16_run2,"(8,16)-ES",3,52,MOBOExtraTrees_TchebyLCB,0.463792
exp_mo_8comma16_run2,"(8,16)-ES",3,53,MOBOExtraTrees_ParEGO_EI_Robust,0.405076
exp_mo_8comma16_run2,"(8,16)-ES",3,54,MOBOExtraTrees_EfficientASF_EI,0.401183
exp_mo_8comma16_run2,"(8,16)-ES",3,55,MOBOExtraTrees_CDLCB_Refined,0.448306
exp_mo_8comma16_run2,"(8,16)-ES",3,56,MOBOExtraTrees_ParEGO_EI,0.450423
exp_mo_8comma16_run2,"(8,16)-ES",4,57,MOBOExtraTrees_ParEGO_EI_SimplifiedRef,0.424394
exp_mo_8comma16_run2,"(8,16)-ES",4,58,MOBOExtraTrees_ParEGO_EI_Filtered,0.399987
exp_mo_8comma16_run2,"(8,16)-ES",4,59,MOBOExtraTrees_ATDP_LCB,0.399731
exp_mo_8comma16_run2,"(8,16)-ES",4,60,MOBOExtraTrees_ParEGO_EI_Vectorized,0.445360
exp_mo_8comma16_run2,"(8,16)-ES",4,61,MOBOExtraTrees_ParEGO_EfficientEI,0.393107
exp_mo_8comma16_run2,"(8,16)-ES",4,62,MOBOExtraTrees_ParEGO_DominanceFiltered,0.421212
exp_mo_8comma16_run2,"(8,16)-ES",4,63,MOBOGP_ParEGO_Accelerated,0.445538
exp_mo_8comma16_run2,"(8,16)-ES",4,64,MOBOGP_ParEGO_Vectorized,0.428811
exp_mo_8comma16_run2,"(8,16)-ES",4,65,MOBOExtraTrees_ParEGO_Refined,0.428506
exp_mo_8comma16_run2,"(8,16)-ES",4,66,MOBOExtraTrees_ParEGO_EI,0.427005
exp_mo_8comma16_run2,"(8,16)-ES",4,67,MOBOGP_ParEGO_Refined,0.439196
exp_mo_8comma16_run2,"(8,16)-ES",4,68,MOBOExtraTrees_AugmentedTchebyLCB_Refined,0.418940
exp_mo_8comma16_run2,"(8,16)-ES",4,69,MOBOExtraTrees_ParEGO_Optimized,0.392373
exp_mo_8comma16_run2,"(8,16)-ES",4,70,MOBOExtraTrees_MonteCarloEHVI,0.469073
exp_mo_8comma16_run2,"(8,16)-ES",4,71,MOBOExtraTrees_CDLCB_Refined,0.443619
exp_mo_8comma16_run2,"(8,16)-ES",4,72,MOBOExtraTrees_FilteredHypervolumeLCB,0.472108
exp_mo_8comma16_run2,"(8,16)-ES",5,73,MOBOExtraTrees_ParEGO_Robust,0.457655
exp_mo_8comma16_run2,"(8,16)-ES",5,74,MOBOExtraTrees_VectorizedEI,0.454686
exp_mo_8comma16_run2,"(8,16)-ES",5,75,MOBOExtraTrees_ParEGO_Optimized,0.410579
exp_mo_8comma16_run2,"(8,16)-ES",5,76,MOBOGP_ParEGO_Hybrid,0.447328
exp_mo_8comma16_run2,"(8,16)-ES",5,77,MOBOExtraTrees_HypervolumeLCB,0.441393
exp_mo_8comma16_run2,"(8,16)-ES",5,78,MOBOExtraTrees_CDLCB_FastPF,0.441563
exp_mo_8comma16_run2,"(8,16)-ES",5,79,MOBOExtraTrees_ParEGO_EI,0.426792
exp_mo_8comma16_run2,"(8,16)-ES",5,80,MOBOExtraTrees_ParEGO_Robust,0.462433
exp_mo_8comma16_run2,"(8,16)-ES",5,81,MOBOGP_ParEGO_Vectorized_Refined,
exp_mo_8comma16_run2,"(8,16)-ES",5,82,MOBOGP_ParEGO_Optimized,0.442107
exp_mo_8comma16_run2,"(8,16)-ES",5,83,MOBOExtraTrees_CDLCB_Refined,0.417442
exp_mo_8comma16_run2,"(8,16)-ES",5,84,MOBOExtraTrees_RefinedParEGO_EI,0.402104
exp_mo_8comma16_run2,"(8,16)-ES",5,85,MOBOExtraTrees_ParEGO_EI_Hybrid,0.438264
exp_mo_8comma16_run2,"(8,16)-ES",5,86,MOBOGP_ParEGO_Accelerated,0.454695
exp_mo_8comma16_run2,"(8,16)-ES",5,87,MOBOExtraTrees_MonteCarloEHVI,0.469073
exp_mo_8comma16_run2,"(8,16)-ES",5,88,MOBOGP_ParEGO_Vectorized,0.438912
exp_mo_8comma16_run2,"(8,16)-ES",6,89,MOBOExtraTrees_ParEGO_Fast,0.451317
exp_mo_8comma16_run2,"(8,16)-ES",6,90,MOBOExtraTrees_CDLCB_BatchDiversity,0.368823
exp_mo_8comma16_run2,"(8,16)-ES",6,91,MOBOGP_ParEGO_Refined,0.469336
exp_mo_8comma16_run2,"(8,16)-ES",6,92,MOBOExtraTrees_ParEGO_Fast,0.401025
exp_mo_8comma16_run2,"(8,16)-ES",6,93,MOBOGP_ParEGO_Enhanced,0.465413
exp_mo_8comma16_run2,"(8,16)-ES",6,94,MOBOExtraTrees_ParEGO_HV,0.462940
exp_mo_8comma16_run2,"(8,16)-ES",6,95,MOBOGP_ParEGO_WindowedPF,0.450751
exp_mo_8comma16_run2,"(8,16)-ES",6,96,MOBOExtraTrees_ParEGO_Refined,0.471600
exp_mo_8comma16_run2,"(8,16)-ES",6,97,MOBOExtraTrees_OptimizedParEGO,0.467425
exp_mo_8comma16_run2,"(8,16)-ES",6,98,MOBOExtraTrees_ParEGO_Fast,0.457638
exp_mo_8comma16_run2,"(8,16)-ES",6,99,MOBOGP_ParEGO_Refined,
exp_mo_8comma16_run2,"(8,16)-ES",6,100,MOBOExtraTrees_ParEGO_Robust,0.432286
exp_mo_8comma16_run2,"(8,16)-ES",6,101,MOBOGP_ParEGO_Refined,0.407103
exp_mo_8comma16_run2,"(8,16)-ES",6,102,MOBOGP_ParEGO_RobustRef,0.455464
exp_mo_8comma16_run2,"(8,16)-ES",6,103,MOBOGP_ParEGO_Efficient,0.500197
exp_mo_8comma16_run2,"(8,16)-ES",6,104,MOBOExtraTrees_RobustParEGO,0.475305
exp_mo_8comma16_run3,"(8,16)-ES",0,1,MOBOEHVI,0.354149
exp_mo_8comma16_run3,"(8,16)-ES",0,2,MOBOHVLCB,0.349851
exp_mo_8comma16_run3,"(8,16)-ES",0,3,MOBOWeightedLCB,0.362203
exp_mo_8comma16_run3,"(8,16)-ES",0,4,MOBORFNSGA2,0.400390
exp_mo_8comma16_run3,"(8,16)-ES",0,5,MOBODEI,0.342606
exp_mo_8comma16_run3,"(8,16)-ES",0,6,MOBOFrontLCB,0.351451
exp_mo_8comma16_run3,"(8,16)-ES",0,7,MOBOUncertaintyFront,
exp_mo_8comma16_run3,"(8,16)-ES",0,8,MOBOETUCB,0.367986
exp_mo_8comma16_run3,"(8,16)-ES",1,9,MOBODSEI,0.383180
exp_mo_8comma16_run3,"(8,16)-ES",1,10,MOBOUncertaintyFront,0.391404
exp_mo_8comma16_run3,"(8,16)-ES",1,11,MOBODEIFast,0.384165
exp_mo_8comma16_run3,"(8,16)-ES",1,12,MOBOGPLCB,0.367655
exp_mo_8comma16_run3,"(8,16)-ES",1,13,MOBOSEIDiversity,0.402917
exp_mo_8comma16_run3,"(8,16)-ES",1,14,MOBOFPSGP,0.394369
exp_mo_8comma16_run3,"(8,16)-ES",1,15,MOBOAdaptiveHVLCB,0.384544
exp_mo_8comma16_run3,"(8,16)-ES",1,16,MOBOFrontLCBOptimized,0.412813
exp_mo_8comma16_run3,"(8,16)-ES",1,17,MOBOSEI,0.373146
exp_mo_8comma16_run3,"(8,16)-ES",1,18,MOBOWeightedLCB,0.389648
exp_mo_8comma16_run3,"(8,16)-ES",1,19,MOBOETUCB,0.367986
exp_mo_8comma16_run3,"(8,16)-ES",1,20,MOBOFrontEI,0.357022
exp_mo_8comma16_run3,"(8,16)-ES",1,21,MOBONormHVLCB,0.336756
exp_mo_8comma16_run3,"(8,16)-ES",1,22,MOBORFNSGA2,0.379247
exp_mo_8comma16_run3,"(8,16)-ES",1,23,MOBOScalarizedLCB,0.399725
exp_mo_8comma16_run3,"(8,16)-ES",1,24,MOBOBatchDiversityEI,0.367808
exp_mo_8comma16_run3,"(8,16)-ES",2,25,MOBODEIFastRefined,0.383939
exp_mo_8comma16_run3,"(8,16)-ES",2,26,MOBOBatchDiversityHVLCB,
exp_mo_8comma16_run3,"(8,16)-ES",2,27,MOBOHybridFast,0.387825
exp_mo_8comma16_run3,"(8,16)-ES",2,28,MOBONormalizedWLCB,0.424297
exp_mo_8comma16_run3,"(8,16)-ES",2,29,MOBOTchebyLCB,0.398397
exp_mo_8comma16_run3,"(8,16)-ES",2,30,MOBOFastSEI,0.372799
exp_mo_8comma16_run3,"(8,16)-ES",2,31,MOBOWeightedLCBRefined,0.382193
exp_mo_8comma16_run3,"(8,16)-ES",2,32,MOBOBaggedHVLCB,0.433981
exp_mo_8comma16_run3,"(8,16)-ES",2,33,MOBOScalarizedLCBFront,
exp_mo_8comma16_run3,"(8,16)-ES",2,34,MOBOBaggedWLCB,0.206008
exp_mo_8comma16_run3,"(8,16)-ES",2,35,MOBOFPSBatch,0.408023
exp_mo_8comma16_run3,"(8,16)-ES",2,36,MOBONormLCBPareto,0.396392
exp_mo_8comma16_run3,"(8,16)-ES",2,37,MOBOFPSWLCB,0.364820
exp_mo_8comma16_run3,"(8,16)-ES",2,38,MOBODynamicFront,0.405553
exp_mo_8comma16_run3,"(8,16)-ES",2,39,MOBOHybridDiversityLCB,0.403562
exp_mo_8comma16_run3,"(8,16)-ES",2,40,MOBOScalarizedLCB,0.398998
exp_mo_8comma16_run3,"(8,16)-ES",3,41,MOBONormScalarized,0.372276
exp_mo_8comma16_run3,"(8,16)-ES",3,42,MOBOBaggedLCBPareto,0.373326
exp_mo_8comma16_run3,"(8,16)-ES",3,43,MOBOBaggedTchebyLCB,0.408494
exp_mo_8comma16_run3,"(8,16)-ES",3,44,MOBONormalizedLCBBatch,0.366311
exp_mo_8comma16_run3,"(8,16)-ES",3,45,MOBOHybridTchebyLCB,0.339414
exp_mo_8comma16_run3,"(8,16)-ES",3,46,MOBONormLCBPareto,0.387676
exp_mo_8comma16_run3,"(8,16)-ES",3,47,MOBODiverseBatchLCB,0.381545
exp_mo_8comma16_run3,"(8,16)-ES",3,48,MOBODynamicEnsemble,0.387838
exp_mo_8comma16_run3,"(8,16)-ES",3,49,MOBOTchebyEnsemble,0.359378
exp_mo_8comma16_run3,"(8,16)-ES",3,50,MOBOHybridAcquisition,0.369866
exp_mo_8comma16_run3,"(8,16)-ES",3,51,MOBONormTchebyLCB,
exp_mo_8comma16_run3,"(8,16)-ES",3,52,MOBODiverseLCBFront,0.357736
exp_mo_8comma16_run3,"(8,16)-ES",3,53,MOBOScalableBatchLCB,0.401597
exp_mo_8comma16_run3,"(8,16)-ES",3,54,MOBOWeightedLCBFPS,0.351327
exp_mo_8comma16_run3,"(8,16)-ES",3,55,MOBOScalarizedGPSampler,0.399205
exp_mo_8comma16_run3,"(8,16)-ES",3,56,MOBOScalarizedFPS,0.389138
exp_mo_8comma16_run3,"(8,16)-ES",4,57,MOBOBaggedLCBPareto,0.395835
exp_mo_8comma16_run3,"(8,16)-ES",4,58,MOBODiverseBatchLCB,0.379205
